-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2025 through 08/31/2025 in LST
Location: Latitude  9.74   Longitude 80.02 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 6.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,WS10M,RH2M
2025,6,20,5,13.32,10.4,13.43,28.14,7.21,85.39
2025,6,20,6,154.25,241.63,115.98,28.35,7.46,83.94
2025,6,20,7,355.8,365.18,190.97,28.69,7.79,81.9
2025,6,20,8,540.15,273.82,298.72,29.06,7.54,79.81
2025,6,20,9,728.25,429.99,292.72,29.39,7.25,78.21
2025,6,20,10,872.58,670.21,230.86,29.64,7.23,77.17
2025,6,20,11,900.0,582.62,290.04,29.81,7.21,76.49
2025,6,20,12,886.75,649.37,231.17,29.93,7.14,76.14
2025,6,20,13,808.65,662.1,178.72,29.97,7.03,75.92
2025,6,20,14,643.05,519.05,246.26,30.0,6.98,75.6
2025,6,20,15,438.73,445.91,167.05,29.96,7.11,75.54
2025,6,20,16,231.35,295.14,117.58,29.75,7.29,76.63
2025,6,20,17,43.85,50.23,34.92,29.35,7.26,79.45
2025,6,20,18,0.0,0.0,0.0,28.96,7.13,83.04
2025,6,20,19,0.0,0.0,0.0,28.8,7.29,85.29
2025,6,20,20,0.0,0.0,0.0,28.69,7.37,87.01
2025,6,20,21,0.0,0.0,0.0,28.6,7.45,88.11
2025,6,20,22,0.0,0.0,0.0,28.55,7.62,88.88
2025,6,20,23,0.0,0.0,0.0,28.52,7.88,89.05
2025,6,21,0,0.0,0.0,0.0,28.5,8.08,88.7
2025,6,21,1,0.0,0.0,0.0,28.5,7.78,87.96
2025,6,21,2,0.0,0.0,0.0,28.49,7.16,87.23
2025,6,21,3,0.0,0.0,0.0,28.45,6.5,86.87
2025,6,21,4,0.0,0.0,0.0,28.38,5.9,86.84
2025,6,21,5,14.45,10.02,14.01,28.35,5.32,86.76
2025,6,21,6,149.2,178.08,105.22,28.61,4.94,85.37
2025,6,21,7,340.5,283.51,197.1,28.9,4.61,83.22
2025,6,21,8,512.15,260.28,309.39,29.1,4.33,81.39
2025,6,21,9,692.78,327.45,341.05,29.3,4.41,79.91
2025,6,21,10,822.15,413.17,338.73,29.49,4.6,78.53
2025,6,21,11,880.0,586.56,285.46,29.66,4.68,77.3
2025,6,21,12,816.55,816.68,228.19,29.83,4.72,76.3
2025,6,21,13,761.12,490.05,284.53,29.93,4.74,75.74
2025,6,21,14,593.08,345.65,288.22,29.9,4.68,75.73
2025,6,21,15,391.7,296.9,197.11,29.81,4.84,76.33
2025,6,21,16,196.3,121.54,131.92,29.65,5.25,77.75
2025,6,21,17,38.97,11.18,40.8,29.32,5.44,80.89
2025,6,21,18,0.0,0.0,0.0,29.02,5.77,84.02
2025,6,21,19,0.0,0.0,0.0,28.88,6.2,86.0
2025,6,21,20,0.0,0.0,0.0,28.84,6.41,86.94
2025,6,21,21,0.0,0.0,0.0,28.85,6.49,87.13
2025,6,21,22,0.0,0.0,0.0,28.9,6.84,86.31
2025,6,21,23,0.0,0.0,0.0,28.88,7.13,85.98
2025,6,22,0,0.0,0.0,0.0,28.76,7.46,86.15
2025,6,22,1,0.0,0.0,0.0,28.62,7.75,86.7
2025,6,22,2,0.0,0.0,0.0,28.48,7.72,87.24
2025,6,22,3,0.0,0.0,0.0,28.4,7.4,87.51
2025,6,22,4,0.0,0.0,0.0,28.38,6.91,87.52
2025,6,22,5,12.75,0.0,17.36,28.42,6.54,87.17
2025,6,22,6,139.27,218.88,119.28,28.68,6.6,85.73
2025,6,22,7,313.05,303.87,163.79,28.99,6.96,83.56
2025,6,22,8,525.17,264.71,290.98,29.21,7.4,81.53
2025,6,22,9,693.33,333.67,356.2,29.43,7.68,79.84
2025,6,22,10,837.7,502.63,321.36,29.62,7.82,78.34
2025,6,22,11,868.3,516.37,304.22,29.78,7.79,76.97
2025,6,22,12,814.05,586.19,307.65,29.97,7.8,75.44
2025,6,22,13,731.5,389.01,337.16,29.99,7.84,75.03
2025,6,22,14,585.38,327.07,313.37,29.89,7.69,75.46
2025,6,22,15,380.48,216.82,208.38,29.7,7.51,76.86
2025,6,22,16,179.27,62.7,145.58,29.44,7.41,79.19
2025,6,22,17,35.65,3.92,31.63,29.16,6.96,82.15
2025,6,22,18,0.0,0.0,0.0,28.97,6.66,84.61
2025,6,22,19,0.0,0.0,0.0,28.9,6.86,85.84
2025,6,22,20,0.0,0.0,0.0,28.79,7.36,86.63
2025,6,22,21,0.0,0.0,0.0,28.7,7.46,87.19
2025,6,22,22,0.0,0.0,0.0,28.62,7.44,87.84
2025,6,22,23,0.0,0.0,0.0,28.67,7.58,87.5
2025,6,23,0,0.0,0.0,0.0,28.68,7.04,87.22
2025,6,23,1,0.0,0.0,0.0,28.64,6.55,86.99
2025,6,23,2,0.0,0.0,0.0,28.56,6.56,87.09
2025,6,23,3,0.0,0.0,0.0,28.56,6.87,86.26
2025,6,23,4,0.0,0.0,0.0,28.59,7.09,85.1
2025,6,23,5,9.45,0.0,12.28,28.64,7.12,83.87
2025,6,23,6,88.93,27.0,75.92,28.96,7.52,81.41
2025,6,23,7,230.9,47.51,164.66,29.38,8.2,78.02
2025,6,23,8,390.48,46.22,270.18,29.81,8.88,74.06
2025,6,23,9,584.97,114.22,404.76,30.35,9.18,69.35
2025,6,23,10,609.62,58.4,429.35,30.94,9.41,64.6
2025,6,23,11,722.2,195.38,482.04,31.4,9.53,61.49
2025,6,23,12,567.88,11.74,400.08,31.62,9.57,60.47
2025,6,23,13,437.67,32.33,287.83,31.72,9.7,60.34
2025,6,23,14,287.65,17.65,218.89,31.7,9.88,60.51
2025,6,23,15,187.25,0.0,154.95,31.5,9.83,61.66
2025,6,23,16,99.03,0.0,91.01,31.22,9.6,64.49
2025,6,23,17,23.27,0.0,27.12,30.77,9.26,68.79
2025,6,23,18,0.0,0.0,0.0,30.25,8.73,73.55
2025,6,23,19,0.0,0.0,0.0,29.98,8.31,77.1
2025,6,23,20,0.0,0.0,0.0,29.79,8.02,79.05
2025,6,23,21,0.0,0.0,0.0,29.65,7.69,79.6
2025,6,23,22,0.0,0.0,0.0,29.44,7.32,80.69
2025,6,23,23,0.0,0.0,0.0,29.26,7.16,81.09
2025,6,24,0,0.0,0.0,0.0,29.09,7.22,81.82
2025,6,24,1,0.0,0.0,0.0,28.94,7.56,82.59
2025,6,24,2,0.0,0.0,0.0,28.81,8.03,83.52
2025,6,24,3,0.0,0.0,0.0,28.7,8.53,84.41
2025,6,24,4,0.0,0.0,0.0,28.64,8.79,85.42
2025,6,24,5,12.45,1.68,16.66,28.67,8.97,85.88
2025,6,24,6,147.75,104.87,101.48,29.02,9.31,84.46
2025,6,24,7,347.25,325.69,160.21,29.52,9.85,81.41
2025,6,24,8,538.28,315.89,306.08,29.98,10.02,78.27
2025,6,24,9,710.95,356.46,343.19,30.4,9.95,75.86
2025,6,24,10,843.6,604.84,237.16,30.83,9.84,73.46
2025,6,24,11,902.88,617.91,256.94,31.16,9.51,71.35
2025,6,24,12,809.8,498.52,281.6,31.37,9.12,69.52
2025,6,24,13,772.9,590.15,237.96,31.53,8.7,68.19
2025,6,24,14,619.38,464.17,234.14,31.55,8.58,68.0
2025,6,24,15,421.35,356.14,226.26,31.39,8.69,69.31
2025,6,24,16,216.4,160.65,168.39,31.1,8.73,71.86
2025,6,24,17,44.95,17.84,48.91,30.6,8.65,75.52
2025,6,24,18,0.0,0.0,0.0,30.14,8.49,78.84
2025,6,24,19,0.0,0.0,0.0,29.94,8.95,80.17
2025,6,24,20,0.0,0.0,0.0,29.9,9.41,80.49
2025,6,24,21,0.0,0.0,0.0,29.77,9.55,81.69
2025,6,24,22,0.0,0.0,0.0,29.46,9.59,84.28
2025,6,24,23,0.0,0.0,0.0,29.16,9.69,86.09
2025,6,25,0,0.0,0.0,0.0,28.94,9.73,87.29
2025,6,25,1,0.0,0.0,0.0,28.82,9.58,87.89
2025,6,25,2,0.0,0.0,0.0,28.74,9.34,88.16
2025,6,25,3,0.0,0.0,0.0,28.71,9.13,88.07
2025,6,25,4,0.0,0.0,0.0,28.71,8.95,87.81
2025,6,25,5,10.98,0.0,14.27,28.72,8.69,87.53
2025,6,25,6,111.53,25.58,96.48,28.95,8.38,86.18
2025,6,25,7,265.58,63.7,194.21,29.27,8.21,84.09
2025,6,25,8,430.75,74.13,325.4,29.6,8.08,81.37
2025,6,25,9,574.45,86.02,357.59,29.96,8.02,78.54
2025,6,25,10,647.22,127.91,381.73,30.26,8.06,76.13
2025,6,25,11,683.92,168.37,459.46,30.46,8.16,74.15
2025,6,25,12,655.75,122.97,437.54,30.62,8.23,72.77
2025,6,25,13,615.08,145.35,425.92,30.7,8.21,72.2
2025,6,25,14,451.8,74.21,335.85,30.67,8.25,72.5
2025,6,25,15,259.5,13.65,213.04,30.5,8.36,74.16
2025,6,25,16,129.23,5.24,118.42,30.19,8.65,77.27
2025,6,25,17,25.45,0.0,29.65,29.73,8.85,81.37
2025,6,25,18,0.0,0.0,0.0,29.4,8.94,84.14
2025,6,25,19,0.0,0.0,0.0,29.31,8.83,84.98
2025,6,25,20,0.0,0.0,0.0,29.28,8.48,85.45
2025,6,25,21,0.0,0.0,0.0,29.22,8.38,86.16
2025,6,25,22,0.0,0.0,0.0,29.19,8.74,86.17
2025,6,25,23,0.0,0.0,0.0,29.15,9.18,86.06
2025,6,26,0,0.0,0.0,0.0,29.11,9.49,85.89
2025,6,26,1,0.0,0.0,0.0,29.09,9.72,85.39
2025,6,26,2,0.0,0.0,0.0,29.07,9.59,84.45
2025,6,26,3,0.0,0.0,0.0,29.02,9.3,83.5
2025,6,26,4,0.0,0.0,0.0,28.97,8.95,82.62
2025,6,26,5,10.18,1.14,13.09,28.93,8.47,82.22
2025,6,26,6,107.7,23.92,74.66,29.12,8.21,81.14
2025,6,26,7,239.62,83.49,186.27,29.5,8.32,78.61
2025,6,26,8,375.05,45.14,265.73,29.95,8.47,75.15
2025,6,26,9,508.77,53.76,361.95,30.33,8.65,72.74
2025,6,26,10,598.3,52.88,422.31,30.55,8.87,71.39
2025,6,26,11,635.38,33.85,448.9,30.65,9.04,71.1
2025,6,26,12,681.45,181.06,366.86,30.65,9.04,71.46
2025,6,26,13,554.25,305.94,268.3,30.55,8.98,72.1
2025,6,26,14,609.28,425.08,272.53,30.41,9.1,72.57
2025,6,26,15,391.55,309.38,205.21,30.22,9.32,73.21
2025,6,26,16,198.68,188.74,132.21,30.0,9.57,74.39
2025,6,26,17,39.78,18.28,37.53,29.69,9.85,76.33
2025,6,26,18,0.0,0.0,0.0,29.44,10.21,78.13
2025,6,26,19,0.0,0.0,0.0,29.27,10.74,77.97
2025,6,26,20,0.0,0.0,0.0,29.04,10.89,77.0
2025,6,26,21,0.0,0.0,0.0,28.79,10.48,77.19
2025,6,26,22,0.0,0.0,0.0,28.58,10.05,77.89
2025,6,26,23,0.0,0.0,0.0,28.41,9.83,78.94
2025,6,27,0,0.0,0.0,0.0,28.35,9.67,79.58
2025,6,27,1,0.0,0.0,0.0,28.35,9.29,79.88
2025,6,27,2,0.0,0.0,0.0,28.37,8.57,80.26
2025,6,27,3,0.0,0.0,0.0,28.38,7.97,80.4
2025,6,27,4,0.0,0.0,0.0,28.39,7.51,80.22
2025,6,27,5,9.62,1.46,12.35,28.39,7.05,79.84
2025,6,27,6,135.68,212.64,108.47,28.65,6.67,78.17
2025,6,27,7,301.1,265.64,183.32,29.05,6.36,75.21
2025,6,27,8,531.6,401.68,262.58,29.46,5.77,72.44
2025,6,27,9,722.2,428.61,283.54,29.96,5.25,69.79
2025,6,27,10,881.38,724.62,176.46,30.44,4.9,67.44
2025,6,27,11,913.22,605.84,261.79,30.8,4.77,65.7
2025,6,27,12,881.7,670.47,216.76,31.06,4.59,64.16
2025,6,27,13,788.3,520.31,270.18,31.1,4.31,63.6
2025,6,27,14,612.8,426.51,267.72,31.03,4.34,63.37
2025,6,27,15,435.8,510.17,143.17,30.87,4.91,63.72
2025,6,27,16,233.62,333.32,119.1,30.56,5.73,65.37
2025,6,27,17,49.08,59.81,37.89,30.0,6.13,69.41
2025,6,27,18,0.0,0.0,0.0,29.48,6.36,74.06
2025,6,27,19,0.0,0.0,0.0,29.2,6.58,77.58
2025,6,27,20,0.0,0.0,0.0,29.02,6.72,80.86
2025,6,27,21,0.0,0.0,0.0,28.92,6.65,83.53
2025,6,27,22,0.0,0.0,0.0,28.85,6.44,85.6
2025,6,27,23,0.0,0.0,0.0,28.83,6.46,86.67
2025,6,28,0,0.0,0.0,0.0,28.85,6.22,87.02
2025,6,28,1,0.0,0.0,0.0,28.88,5.88,86.56
2025,6,28,2,0.0,0.0,0.0,28.91,5.61,84.43
2025,6,28,3,0.0,0.0,0.0,28.85,5.27,82.11
2025,6,28,4,0.0,0.0,0.0,28.71,4.97,81.76
2025,6,28,5,11.3,0.0,14.88,28.57,4.84,82.09
2025,6,28,6,127.43,73.79,93.94,28.77,4.99,81.31
2025,6,28,7,301.17,139.36,207.62,29.1,5.39,79.31
2025,6,28,8,491.65,268.85,271.06,29.47,5.71,76.77
2025,6,28,9,660.92,304.32,313.46,29.82,6.03,74.63
2025,6,28,10,801.17,463.78,285.41,30.1,6.24,72.86
2025,6,28,11,862.08,524.4,284.2,30.2,6.38,71.95
2025,6,28,12,834.15,510.5,288.5,30.15,6.32,71.82
2025,6,28,13,759.42,472.51,301.02,30.08,6.09,71.7
2025,6,28,14,622.88,500.35,234.8,30.06,5.65,71.55
2025,6,28,15,438.92,412.92,185.34,30.1,5.15,71.43
2025,6,28,16,227.82,238.37,125.19,30.13,4.83,71.91
2025,6,28,17,45.67,34.47,45.42,29.95,4.72,74.59
2025,6,28,18,0.0,0.0,0.0,29.64,5.03,77.94
2025,6,28,19,0.0,0.0,0.0,29.49,5.58,79.97
2025,6,28,20,0.0,0.0,0.0,29.3,5.85,82.29
2025,6,28,21,0.0,0.0,0.0,29.12,6.07,84.12
2025,6,28,22,0.0,0.0,0.0,28.98,6.32,85.08
2025,6,28,23,0.0,0.0,0.0,28.87,6.72,85.32
2025,6,29,0,0.0,0.0,0.0,28.83,7.32,83.23
2025,6,29,1,0.0,0.0,0.0,28.76,7.42,82.01
2025,6,29,2,0.0,0.0,0.0,28.66,7.24,81.22
2025,6,29,3,0.0,0.0,0.0,28.56,6.95,80.76
2025,6,29,4,0.0,0.0,0.0,28.45,6.48,81.0
2025,6,29,5,9.75,0.0,13.3,28.39,5.92,81.57
2025,6,29,6,108.5,38.33,81.46,28.81,5.68,79.78
2025,6,29,7,251.45,78.94,196.7,29.24,5.45,77.53
2025,6,29,8,414.55,111.97,243.61,29.67,5.17,75.16
2025,6,29,9,483.05,149.88,281.98,30.05,4.9,72.97
2025,6,29,10,622.85,146.27,361.96,30.36,4.65,70.89
2025,6,29,11,783.28,312.99,355.64,30.68,4.45,68.65
2025,6,29,12,705.9,323.11,326.83,31.03,4.12,66.43
2025,6,29,13,675.1,184.33,341.59,31.19,3.71,65.34
2025,6,29,14,425.85,110.45,246.07,31.15,3.62,65.19
2025,6,29,15,277.3,118.83,214.82,31.01,4.05,65.58
2025,6,29,16,144.38,76.38,117.29,30.75,4.75,66.92
2025,6,29,17,30.08,7.43,30.24,30.25,4.92,70.7
2025,6,29,18,0.0,0.0,0.0,29.68,5.27,74.58
2025,6,29,19,0.0,0.0,0.0,29.4,5.77,77.26
2025,6,29,20,0.0,0.0,0.0,29.17,6.17,80.08
2025,6,29,21,0.0,0.0,0.0,29.02,6.46,82.56
2025,6,29,22,0.0,0.0,0.0,28.98,6.85,84.38
2025,6,29,23,0.0,0.0,0.0,29.01,7.17,85.44
2025,6,30,0,0.0,0.0,0.0,29.07,7.38,85.4
2025,6,30,1,0.0,0.0,0.0,29.09,7.54,84.51
2025,6,30,2,0.0,0.0,0.0,29.02,7.46,84.1
2025,6,30,3,0.0,0.0,0.0,28.96,7.35,83.29
2025,6,30,4,0.0,0.0,0.0,28.92,7.13,82.69
2025,6,30,5,11.27,1.31,15.33,28.89,6.8,82.5
2025,6,30,6,138.88,141.12,97.21,29.17,6.6,81.04
2025,6,30,7,332.48,240.34,230.06,29.51,6.49,78.89
2025,6,30,8,518.45,284.4,291.96,29.77,6.31,76.59
2025,6,30,9,703.2,377.3,301.0,29.97,6.14,74.83
2025,6,30,10,844.97,533.14,324.01,30.18,6.05,73.27
2025,6,30,11,901.15,604.31,238.46,30.41,5.85,71.35
2025,6,30,12,897.17,673.95,227.47,30.63,5.47,69.09
2025,6,30,13,802.5,622.94,185.59,30.87,4.93,66.86
2025,6,30,14,650.97,557.73,223.64,31.03,4.29,65.26
2025,6,30,15,361.4,147.74,235.35,30.98,4.13,65.15
2025,6,30,16,196.02,87.91,163.27,30.69,4.68,67.46
2025,6,30,17,45.0,19.05,46.3,30.13,5.03,72.71
2025,6,30,18,0.0,0.0,0.0,29.62,5.53,77.71
2025,6,30,19,0.0,0.0,0.0,29.34,6.27,81.2
2025,6,30,20,0.0,0.0,0.0,29.16,6.94,83.7
2025,6,30,21,0.0,0.0,0.0,29.05,7.46,85.4
2025,6,30,22,0.0,0.0,0.0,29.01,7.76,85.98
2025,6,30,23,0.0,0.0,0.0,29.03,8.08,85.27
2025,7,1,0,0.0,0.0,0.0,29.01,8.21,84.82
2025,7,1,1,0.0,0.0,0.0,29.0,7.96,84.45
2025,7,1,2,0.0,0.0,0.0,28.93,7.46,84.62
2025,7,1,3,0.0,0.0,0.0,28.84,7.04,84.69
2025,7,1,4,0.0,0.0,0.0,28.77,6.77,84.41
2025,7,1,5,8.57,0.0,9.91,28.76,6.52,83.89
2025,7,1,6,114.18,38.03,76.6,28.93,6.4,82.79
2025,7,1,7,266.17,57.37,191.11,29.23,6.54,80.85
2025,7,1,8,427.48,90.17,288.87,29.43,6.65,79.42
2025,7,1,9,583.0,127.36,314.0,29.56,6.72,78.52
2025,7,1,10,669.25,150.29,390.63,29.67,6.96,77.67
2025,7,1,11,671.55,215.24,353.37,29.82,7.34,76.36
2025,7,1,12,669.1,95.44,412.15,29.99,7.31,75.18
2025,7,1,13,637.42,180.78,419.24,30.12,6.89,74.13
2025,7,1,14,551.92,318.62,290.48,30.18,6.42,73.36
2025,7,1,15,419.17,349.79,196.64,30.2,5.9,73.04
2025,7,1,16,212.38,174.54,143.02,30.15,5.19,73.46
2025,7,1,17,42.88,14.18,42.88,29.9,4.29,75.96
2025,7,1,18,0.0,0.0,0.0,29.59,4.31,79.22
2025,7,1,19,0.0,0.0,0.0,29.47,4.65,81.48
2025,7,1,20,0.0,0.0,0.0,29.34,5.04,83.66
2025,7,1,21,0.0,0.0,0.0,29.26,5.3,85.16
2025,7,1,22,0.0,0.0,0.0,29.15,5.55,86.24
2025,7,1,23,0.0,0.0,0.0,29.05,6.01,86.61
2025,7,2,0,0.0,0.0,0.0,28.98,6.38,86.34
2025,7,2,1,0.0,0.0,0.0,28.92,6.64,85.96
2025,7,2,2,0.0,0.0,0.0,28.83,6.76,85.36
2025,7,2,3,0.0,0.0,0.0,28.73,6.84,84.61
2025,7,2,4,0.0,0.0,0.0,28.61,6.71,84.23
2025,7,2,5,11.27,0.76,14.66,28.51,6.38,84.49
2025,7,2,6,133.98,57.6,96.53,28.72,6.27,83.66
2025,7,2,7,300.23,132.55,254.27,29.05,6.45,81.82
2025,7,2,8,478.2,269.67,271.53,29.35,6.57,79.64
2025,7,2,9,627.22,259.13,350.6,29.6,6.63,77.81
2025,7,2,10,766.72,424.93,339.94,29.81,6.57,76.23
2025,7,2,11,807.2,381.25,341.88,30.01,6.22,74.64
2025,7,2,12,861.75,635.66,271.36,30.18,5.95,72.95
2025,7,2,13,753.1,495.42,262.41,30.29,6.18,71.66
2025,7,2,14,531.17,206.69,260.04,30.35,6.51,70.66
2025,7,2,15,417.25,254.49,235.67,30.38,6.55,69.97
2025,7,2,16,218.82,201.86,136.05,30.3,6.56,70.71
2025,7,2,17,46.45,37.43,45.85,29.96,6.19,73.82
2025,7,2,18,0.0,0.0,0.0,29.63,5.83,77.19
2025,7,2,19,0.0,0.0,0.0,29.48,5.35,79.6
2025,7,2,20,0.0,0.0,0.0,29.35,5.1,81.26
2025,7,2,21,0.0,0.0,0.0,29.31,5.27,81.68
2025,7,2,22,0.0,0.0,0.0,29.39,5.63,79.41
2025,7,2,23,0.0,0.0,0.0,29.37,5.95,77.18
2025,7,3,0,0.0,0.0,0.0,29.17,5.92,76.55
2025,7,3,1,0.0,0.0,0.0,28.94,5.78,76.8
2025,7,3,2,0.0,0.0,0.0,28.76,5.68,77.2
2025,7,3,3,0.0,0.0,0.0,28.64,5.61,77.31
2025,7,3,4,0.0,0.0,0.0,28.51,5.46,77.61
2025,7,3,5,10.98,2.23,14.09,28.43,5.22,78.13
2025,7,3,6,135.95,207.92,46.98,28.81,5.24,76.9
2025,7,3,7,304.42,301.51,173.72,29.18,5.46,74.73
2025,7,3,8,520.92,305.01,276.77,29.52,5.74,72.38
2025,7,3,9,709.9,398.65,325.17,29.88,6.19,70.29
2025,7,3,10,855.88,589.94,297.29,30.23,6.45,68.12
2025,7,3,11,902.03,665.36,228.98,30.58,6.39,66.07
2025,7,3,12,858.7,576.27,250.24,30.87,6.07,64.11
2025,7,3,13,722.97,431.68,276.67,31.14,5.73,62.55
2025,7,3,14,559.67,283.41,277.29,31.33,5.54,61.71
2025,7,3,15,361.0,147.49,234.32,31.36,5.59,61.78
2025,7,3,16,181.12,49.21,140.09,31.1,5.8,63.66
2025,7,3,17,38.72,6.83,41.85,30.47,5.86,68.6
2025,7,3,18,0.0,0.0,0.0,29.87,5.92,74.06
2025,7,3,19,0.0,0.0,0.0,29.62,5.67,77.37
2025,7,3,20,0.0,0.0,0.0,29.46,5.04,79.99
2025,7,3,21,0.0,0.0,0.0,29.34,4.62,81.74
2025,7,3,22,0.0,0.0,0.0,29.25,4.75,82.7
2025,7,3,23,0.0,0.0,0.0,29.14,5.04,83.83
2025,7,4,0,0.0,0.0,0.0,29.08,5.49,83.74
2025,7,4,1,0.0,0.0,0.0,29.0,5.64,82.92
2025,7,4,2,0.0,0.0,0.0,28.94,5.44,80.67
2025,7,4,3,0.0,0.0,0.0,28.8,5.23,78.67
2025,7,4,4,0.0,0.0,0.0,28.59,5.03,78.82
2025,7,4,5,11.02,3.51,19.2,28.46,4.98,79.5
2025,7,4,6,138.6,188.67,77.54,28.71,5.19,78.98
2025,7,4,7,318.58,402.9,134.75,29.08,5.48,76.92
2025,7,4,8,544.7,402.67,292.83,29.54,5.86,73.8
2025,7,4,9,721.47,418.16,324.03,29.93,6.4,71.33
2025,7,4,10,867.75,629.37,245.38,30.27,6.83,69.1
2025,7,4,11,915.3,684.87,218.59,30.57,6.87,67.04
2025,7,4,12,903.47,644.12,256.78,30.87,6.56,64.92
2025,7,4,13,809.03,608.13,222.45,31.13,6.14,62.84
2025,7,4,14,661.55,631.99,172.35,31.36,5.63,60.97
2025,7,4,15,466.35,459.31,176.27,31.47,5.05,60.51
2025,7,4,16,246.95,359.72,107.4,31.37,4.61,62.02
2025,7,4,17,51.65,49.09,47.54,30.83,4.39,66.09
2025,7,4,18,0.0,0.0,0.0,30.21,4.86,71.18
2025,7,4,19,0.0,0.0,0.0,29.88,5.46,75.47
2025,7,4,20,0.0,0.0,0.0,29.54,5.75,80.17
2025,7,4,21,0.0,0.0,0.0,29.29,5.68,83.4
2025,7,4,22,0.0,0.0,0.0,29.13,5.71,85.13
2025,7,4,23,0.0,0.0,0.0,29.05,5.95,85.4
2025,7,5,0,0.0,0.0,0.0,28.97,6.05,85.15
2025,7,5,1,0.0,0.0,0.0,28.91,6.38,84.54
2025,7,5,2,0.0,0.0,0.0,28.83,6.76,83.56
2025,7,5,3,0.0,0.0,0.0,28.73,6.85,82.3
2025,7,5,4,0.0,0.0,0.0,28.61,6.66,81.99
2025,7,5,5,10.7,1.19,18.72,28.56,6.39,81.79
2025,7,5,6,138.7,99.74,92.72,28.82,6.33,80.23
2025,7,5,7,335.12,266.28,193.1,29.22,6.45,77.46
2025,7,5,8,527.25,305.86,245.02,29.67,6.52,73.78
2025,7,5,9,712.78,433.31,291.97,30.21,6.37,69.97
2025,7,5,10,860.03,577.18,298.47,30.69,6.2,67.15
2025,7,5,11,867.2,480.79,341.28,31.02,6.2,65.45
2025,7,5,12,876.97,606.81,252.97,31.23,6.24,64.6
2025,7,5,13,798.88,632.71,206.34,31.41,6.21,64.12
2025,7,5,14,638.8,487.21,277.02,31.5,6.33,64.08
2025,7,5,15,463.67,496.62,187.47,31.42,6.85,64.93
2025,7,5,16,242.45,322.64,130.72,31.14,7.42,67.43
2025,7,5,17,49.42,59.04,43.13,30.6,7.55,72.34
2025,7,5,18,0.0,0.0,0.0,30.15,7.52,77.01
2025,7,5,19,0.0,0.0,0.0,29.9,7.6,80.24
2025,7,5,20,0.0,0.0,0.0,29.7,7.34,82.95
2025,7,5,21,0.0,0.0,0.0,29.56,7.41,84.49
2025,7,5,22,0.0,0.0,0.0,29.47,7.74,85.03
2025,7,5,23,0.0,0.0,0.0,29.38,7.92,85.44
2025,7,6,0,0.0,0.0,0.0,29.24,8.07,85.84
2025,7,6,1,0.0,0.0,0.0,29.13,8.16,85.04
2025,7,6,2,0.0,0.0,0.0,29.0,8.1,83.65
2025,7,6,3,0.0,0.0,0.0,28.82,7.74,83.26
2025,7,6,4,0.0,0.0,0.0,28.7,7.37,83.19
2025,7,6,5,11.07,1.56,15.7,28.65,7.1,83.08
2025,7,6,6,142.95,349.73,107.37,28.88,7.23,81.7
2025,7,6,7,334.6,500.57,185.77,29.21,7.53,79.56
2025,7,6,8,523.4,461.77,242.29,29.5,7.84,77.12
2025,7,6,9,709.0,503.73,305.45,29.79,8.15,74.55
2025,7,6,10,850.62,552.32,267.62,30.05,8.32,72.44
2025,7,6,11,867.15,562.74,272.89,30.3,8.31,70.62
2025,7,6,12,885.4,615.86,242.21,30.58,8.04,68.82
2025,7,6,13,785.85,581.7,251.08,30.83,7.73,67.44
2025,7,6,14,657.8,589.25,209.93,30.98,7.85,67.36
2025,7,6,15,466.3,499.39,177.23,30.96,8.4,68.76
2025,7,6,16,245.18,318.29,126.03,30.66,9.11,71.72
2025,7,6,17,50.62,40.73,48.97,30.1,9.56,76.19
2025,7,6,18,0.0,0.0,0.0,29.65,9.69,80.22
2025,7,6,19,0.0,0.0,0.0,29.53,9.74,81.96
2025,7,6,20,0.0,0.0,0.0,29.44,9.39,83.3
2025,7,6,21,0.0,0.0,0.0,29.34,9.21,84.23
2025,7,6,22,0.0,0.0,0.0,29.2,9.14,85.22
2025,7,6,23,0.0,0.0,0.0,29.05,9.22,85.45
2025,7,7,0,0.0,0.0,0.0,28.87,9.29,85.58
2025,7,7,1,0.0,0.0,0.0,28.71,9.21,85.73
2025,7,7,2,0.0,0.0,0.0,28.56,9.05,85.87
2025,7,7,3,0.0,0.0,0.0,28.44,8.85,86.23
